,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Methionine,-0.012007529553260723,0.01412604916105655,0.0012650717176223793,0.03012296277918522,0.01293623978031963,-0.04233891064825038,0.025003212737660558,0.0197746922657996,-0.013674170324251418,0.027727105475678564
(+/-)-Equol,0.0070320689769605175,0.004992216591085076,0.025974277497768424,0.005738858802637175,-0.003536206521217721,0.031233844897135432,0.009134254718123404,0.012729031910100184,0.0007620447058531549,0.026803297100400282
Deoxyadenosine,0.016610132625238208,0.019295336903833827,0.01315492999456348,0.027828757136484156,-0.019556614008912274,0.020270051808675072,0.017699829256176178,-0.012540026623205658,-0.008284252449073116,0.0051963116984601035
Citrinin,0.029612880452469008,0.01855264019853563,0.0004831598742648883,0.015611200762377823,-0.005307031748524485,0.022634808009696084,0.02016802396616135,-0.02063873990303755,-0.0017117302006282211,-0.0012283872097062405
N-Formylkynurenine,0.0034704143520347007,0.03131754446718054,0.01579028046251192,0.033788517671396755,-0.005879626160972197,-0.0008321681464623298,0.01959718970291402,-0.012506856275829656,-0.007223792335591701,0.008031542756336772
Amoxicillin,-0.010129429034441681,0.04464352603367656,-0.04971199612978352,0.02383900479034601,0.027306843006332723,0.02953465880079237,0.04764895356821082,-0.01674978082631798,0.003162372673069382,0.017359518712834778
N-Acetylornithine,0.005477125721524901,0.021061424308651794,0.012845330484833856,0.029471094836270185,-0.016233884984525302,-0.02313556294002594,0.014676601123567357,-0.007914806517959751,-0.010926033542835405,0.020533250704912326
Cannabichromevarin,-0.002625092212350008,0.012816840038696398,0.007089723120861876,-0.02161022163013386,-0.043481099927377365,0.003036102566923651,0.021515409450609854,0.001427392750697347,-0.007967939504664673,-0.00012516454517867739
Nervonic acid,0.056670767732858195,0.022803055238925812,-0.015091188083844935,-0.026671299581156712,0.003319549515452235,0.019698438806228003,-0.011078087665113869,0.01811387063755973,0.0008780493390085203,0.03232376375616023
methyl 2-[(2-acetyl-3-oxo-1-butenyl)amino]acetate,0.03266270817310597,0.010582000797585025,-0.006531844042831075,0.005140625835317269,0.00322564082777885,-0.003338083537296046,0.010890653965812827,-0.002313625673128205,-0.004166309746845556,0.015766239956631296
Tyrosylalanine,0.0024719966101324465,0.0045016956231757055,0.010323246582823357,0.030140384389869726,-0.019436278580632335,-0.02275682366957403,-0.0032019355625869383,0.0074126516476916435,-0.01238667019047853,0.009065322907577585
6β-Hydromorphol,0.01961293177578861,0.014401780055672579,0.010645304663268408,0.027432047902955108,-0.0034969924298423076,-0.011373814197003064,0.008526208928677179,0.02066705244841152,0.0009438734341255922,0.0146319413201218
Methyl EudesMate,0.02442230608023282,0.022705464190940675,0.04106800386551536,-0.026912149024558827,-0.020918947606626537,0.015875570045686772,0.006871811751231659,-0.009869052739015938,0.0034838017405273195,0.014374039245886048
1-Methylguanine,-0.017616877182269418,0.0034325274505995237,0.05384849522670406,0.006194923526201713,0.021016326198108958,-0.024971607134484087,0.02646883931363106,0.0021623139187010136,-0.006327065403565178,0.017126333095182984
"(+/-)-CP 47,497-C7-Hydroxy metabolite",0.021721209525774204,0.010746971967702895,0.005409307675010866,-0.020261586926908874,0.020777831323185083,0.009750185696776666,0.013497914846335666,0.01651930866015267,-0.004106015953085895,-0.016746513483528108
Soyasaponin I,-0.03396621216483363,0.04407553572592057,-0.014106106704074067,0.021056802000222287,-0.018602460438871822,0.026255289800914888,0.011469356659917124,-0.012178819815142999,-0.0053854087729898106,0.010394975806225129
"Octadeca-11E,13E,15Z-trienoic acid",0.01869521311454824,0.036860533603913316,-0.0013341380156508347,-0.031156763557467482,0.01860756578121691,-0.04719103348982317,-0.01809883163097632,-0.0021225879558560753,0.006160802370809073,0.029441129048198324
Chlorogenic acid,0.006404228521741518,0.038219507511061755,0.01663072884159801,0.01567742427497491,0.012650809807688037,0.021844977237048292,0.01986798920839023,-0.007410081051363023,-0.00888425086539188,-0.035244915314546314
Ethyl chrysanthemumate,0.01466249138764045,-0.024084565642702484,-0.0007099894172800441,0.0001289194390731977,-0.021259076479400636,0.016672242220812636,0.014173842549938668,0.007172627391427827,-0.01115391887268779,-0.006634853248404809
Epinephrine bitartrate,0.025270899877544797,0.009705408438831433,0.003183177650423935,0.024407886414577456,-0.010608004888448482,-0.00783960093371678,0.0113794861416302,0.015219922075580334,-0.009308731263523117,-0.002825898663398075
Docosapentaenoic acid,-0.02783423140865408,0.0013884061918860917,0.026117042498513203,0.02022389684673524,0.04337709865735871,-0.008143516889587133,-0.04915815229513894,-0.00035951155008135576,-0.011904490410502417,0.001531437232269071
"[1,1'-biphenyl]-2,2'-dicarboxylic acid",0.016978870610953756,0.01686315255187888,0.03255905007614844,-0.007584782691523189,0.02475221937854473,0.06683884928739281,-0.016623397489383306,0.018751220303451784,-0.008029757748128204,0.02322003799799978
Pentadecanoic acid,0.03341409324289117,-0.0022864754713590547,0.005905104223773968,0.011684905851946202,0.03699033627271303,-0.04394312334524424,-0.029465215075019396,0.013335798762238114,0.0037076447219465086,0.002869386177352211
N-Acetylvaline,0.01691061050264487,6.012257984154418e-06,0.006811820038054231,0.006642497780132036,0.0018766740442003713,-0.004302319422896465,-0.01926842800078473,-0.0007327253432185105,-0.0019312260642348397,0.0038074804259122363
N-{5-[(dimethylamino)sulfonyl]-2-methylphenyl}cyclohexanecarboxamide,0.014960375387291992,0.012901311443189208,0.005606337795962176,0.0007774028801583125,-0.01994067715357447,0.01977185778114034,0.0208560302014302,-0.041048092117326344,0.006953955285721488,-0.017646012494479182
19(R)-hydroxy Prostaglandin E2,0.02495797875247822,0.008745294151849768,0.026063722385467947,0.0012950112450237142,0.024488502604270483,0.010844407217333183,0.011151504442329145,-0.024766131547555924,0.0006082212616164514,-0.008905133114004237
"(3R)-8-hydroxy-3-(4-methoxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one",-0.015305918274120266,0.019896189808875243,-0.009502372890215159,0.006484672065035615,-0.026242223036295555,0.010556037599974387,-0.017705647840137728,-0.022938315191981983,-0.007204561680902569,0.017607560784117193
Ip7G,-0.022171044453801,0.048100563987512564,-0.00715927043412726,0.0016814915040399628,-0.008401953110505714,0.038191342955195745,0.015561791170806652,-0.03287223333341371,-0.034787636151316144,0.02440059055461308
LPE 15:0,-0.0002804284923124775,0.017269484796268803,0.06177285441214171,-0.02611961179242106,-0.004409406819543889,-0.007171872093760427,-0.009491269969393984,0.0386780024895887,0.01596158077294927,0.020646003310259294
Glycocholic acid,-0.03860637162962958,0.0011769164479686473,-0.02302656245487253,0.005264775000637094,0.004700757173627316,0.004775579035151302,0.0367379369290203,-0.02570614358084018,0.021203318496826724,-0.022097135567220535
"13,14-dihydro-15-keto-tetranor Prostaglandin E2",0.06636158416119345,-0.025051084939323533,-0.023204166494672225,0.003328166098534674,-0.03501432295996234,0.02685743391155885,-0.009350774099046678,0.013930775463516985,0.021332410905373602,0.0178645318384183
2'-Deoxyadenosine,0.030146069607760374,0.02248107378843048,-0.0005248465401198075,0.009186358902597109,0.03508646888742729,0.029313798436852723,-0.008623873091460045,-0.0126433676546742,-0.027802695033673185,-0.00951732241128068
Arachidic acid,0.015479768953564739,0.03671860606674832,-0.011745238836729071,-0.03671901213059168,0.013772923883440149,-0.04237012640614545,-0.0046372456904327525,-0.03041410113720048,0.012515981092421996,-0.018153524746690897
13(S)-HOTrE,0.016486519522713173,0.0029501082882365396,0.004835031384622039,0.004976100013845349,-0.0044203114516141815,-0.002763660587242825,-0.004229952922512135,-0.013844872117853634,-0.020170245522945173,0.03820861222363151
5(S)-HpEPE,-0.0028140996163321073,-0.005119672354030379,0.023661020416944453,0.011899466860752092,-0.009880276778370323,-0.007735461613025034,-0.002151308061712517,0.023339049497477712,0.03221004337498411,0.007992616925335134
N'2-benzylidene-5-hex-1-ynylfuran-2-carbohydrazide,0.007536159491877204,0.01341341521609514,0.014597058073751884,-0.0017584928452915821,-0.01729741280009561,-0.013013280342808357,-0.013725314649550907,-0.001635125231687723,0.012972227213962812,0.048361214896403264
L-beta-Imidazolelactic acid,0.00015655632515819849,0.027582300826867877,-0.028660995416689893,0.009750277987246193,-0.022222966414725796,0.030360073589595773,-0.005630779571300552,-0.004798100212690523,-0.009602785388022127,0.01893094872823922
tetranor-PGFM,0.0353831729677549,0.005966403480968748,0.04928323538055065,-0.020533104882241884,0.014767819468055767,0.0069511315880584745,0.01410325850971788,-0.006520965064071328,0.027018502877386406,-0.02132854143747942
5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide,-0.007351881340784149,0.019054672126839384,0.03663498169411226,0.024482947315436272,-0.03276180039468583,-0.01843856133248221,0.014271019983464518,-0.00699378687977131,-0.013724357795059185,0.005725612067298052
"1,3-Dimethyluracil",-0.014632402857482617,0.016309777728556622,0.013306601905513755,0.011908019423320346,-0.002760726111064783,0.0015843516888355872,-0.011253698755015194,-0.03322569411161579,-0.03823857651411907,-0.008292894247885808
Beta-Muricholic acid,-0.023544655350492386,0.027353470655763976,-0.006029471135835931,-0.002873234596299728,0.0057811349491169745,-0.010394600705412125,-0.03197863632579561,-0.01026864194064869,-0.022060118437141608,-0.008950764447176384
Glycoursodeoxycholic acid,-0.0358986135277483,-0.0013235962976116534,-0.011892042652497499,-0.007829834112209265,0.026314863989695642,0.009358560426736329,0.03996858611516546,-0.014079878566348111,-0.012212900002906184,-0.004600960435200467
Feruloyl Putrescine,-0.0041011154684311,0.016248477630296354,0.03748221462581169,0.010435988602326878,-0.056597698697785165,-0.025759177035224737,0.024909552979540527,0.009760159960851115,0.008989797594356733,0.0025981075828715085
Asp-Glu,-0.008357037667023446,0.04799739483137738,-0.020128816924536545,0.020808983457895093,-0.004181300531303723,-0.006862482863021081,0.029535682364144264,0.010895530001874333,0.006228032682176255,0.0037529847107848073
Nicotinamide N-oxide,0.02534548657995709,-0.0025788143023752147,0.012778154075367235,0.020324843204771553,0.014626724132894047,-0.01827724066614476,-0.002782168005175582,0.022667086402990377,-0.0097680037318806,0.008069491226691199
α-Eleostearic acid,-0.011096347883897842,0.019847551903880135,-0.016772272723548254,-0.009384848984576819,0.004766024903340307,0.019428967593762073,-0.00041176090447741376,0.03242316334473726,0.02115471998978666,-0.01361830459531718
J147,0.010763455560880347,0.028192084474123292,-0.007329777818816932,0.023371189497504347,0.0060352928101078795,-0.0018962764769570315,0.003831099514290486,-0.01606236311563673,-0.02753144879165601,-0.005072112526115154
Deoxyribose 5-Phosphate,0.030582446783155987,0.017116629636468282,-0.02307188075858135,-0.00791849839450994,-0.017533465320401703,0.013463845343752822,-0.012849431926572145,-0.01375599930968578,-0.014734562906856612,-0.0038874854220707212
Chenodeoxycholic acid-3-beta-D-glucuronide,-0.0024077362145153718,-0.022236431879864762,0.025024235102816067,-0.01618563911973701,0.004518308158103708,0.0429108936504731,0.014513811999006811,0.011041331727773386,-0.01470196741245956,0.02297457553224352
Neopterin,0.005184875344886638,-0.0044346806863635145,0.002346704386172091,-0.004799731188328698,-0.014603524030465692,-0.026874967561875907,0.007265327357084292,-0.0025922716152439696,0.004889053165725638,-0.0012957439005631054
"2-(1,3-dimethyl-1H-pyrazol-5-yl)-1H-isoindole-1,3(2H)-dione",0.022778862777467112,0.01037519363012348,0.015526481286516779,-0.012878678025481741,0.0071338786648708855,0.0002603261512488613,0.006926961319050702,-0.009604702170276485,-0.009728156711172848,-0.002568316014630477
Methyltestosterone,0.023596649563576638,-0.02447773183539754,0.017213034032366507,0.001854018562364869,-0.012563270646327247,-0.0018321294508848438,0.0032728723766664194,-0.0014551778138159781,-0.017920822092434327,0.011566393329198227
5-Phenylvaleric Acid,0.038902570071529585,0.023700090185610256,-0.025112164159689854,-0.006048123093141731,-0.02174464754787228,0.017464984899253435,-0.004326718144365323,0.030576163449673906,-0.013042979235530194,-0.001788085403461433
2-[(carboxymethyl)(methyl)amino]-5-methoxybenzoic acid,0.02226617188166586,0.0005381096723606596,-0.008793002710717538,-0.010481100087723957,-0.0002952331436443757,-0.025389492054467253,-0.026734594963829524,-0.023377858398616676,0.001967641361904968,0.018105854967618788
5-Methyl-dl-tryptophan,0.006094924495840314,0.014818353535611747,0.03362582926408755,-0.00018781608910896025,-0.026931537239920218,-0.009064792718459553,-0.009856304590580962,0.01316641469392017,0.005812761979535497,-0.003355037045319591
Riboflavin-5-phosphate,0.0060490916463141935,0.008383571561746243,0.0027400862746209368,0.027619606664912925,-0.0074708140711611006,0.0040824723391478844,-0.03129587500747905,0.03772272911456462,0.0582618797200745,-0.01481906038048508
tetranor-12(R)-HETE,0.01914580926318199,-0.0001459175545743002,-0.011785515639379534,-0.005110475588950922,-0.016395574744586507,0.04367799828894227,-0.005884849471366098,-0.02016297128313184,0.010400675988274216,-0.01845636345161151
N4-Acetylcytidine,0.008073638722238347,0.027659838056338704,-0.020093571033224285,0.009744187379987067,-0.014996839975396312,0.014373001648396347,0.018002974107022007,0.0015108699287319771,-0.00843754714339593,0.003422130254995952
LPE 16:0,-0.006905198828154482,0.024935116729459476,0.05741101338465622,-0.03559095720809291,0.007764682263533134,0.0008242695708108329,0.009589198681590623,0.014313716664263591,0.01928194101404314,0.0012463928412196313
2-(4-chlorophenoxy)-N-(2-oxo-3-azepanyl)nicotinamide,-0.006182584658678949,0.015783271430023862,0.022905679928315777,0.019981172910700364,-0.014968851305386771,0.005179166450251236,0.00795996825438267,0.034660836428057305,-0.004839347376979794,0.025216814787318548
Aflatoxin G2,0.026945499287166927,0.015189349429516462,0.010969900670302329,-0.002291804030984245,-0.006569335626383127,-0.0031932303448055643,0.013012417676078728,0.00014030940033831637,0.0040404705805490585,0.005465723371212583
3-Nitro-L-Tyrosine,0.014128832815859688,0.018377517219470875,-0.016509791869416684,0.008984581951696156,0.0004634751026352474,0.021874096903322347,-0.007977981950014082,-0.013231786064597637,-0.011196272568268778,-0.03502103807297172
Eriodictyol,0.013514046075467493,0.005831261662159949,0.015833468080242115,-0.008323234246614667,0.0027666122211593104,-0.0003899562738640663,-0.015046927458100207,-0.026640087592388027,-0.013568719975830448,-0.013785446649600918
Melanin,-0.01888591273890626,0.04913348432767895,0.004011335880378676,0.006623853897866338,0.0029813336476941185,0.0033500455473885107,0.0402420175865131,-0.01010154839944875,-0.02088871204830883,-0.0141358062360037
Isorhapontigenin,0.02819692813556852,-0.0006219823492284752,-0.00591267805428621,-0.047735881954956205,0.0029140477034940754,-0.004639205281084066,0.010583309868060999,-0.01030363154235459,0.005473550450214767,0.06693908741039112
gamma-Nonanolactone,0.020643411082198183,0.020610616114622473,0.0383056375944345,-0.0094396202600062,-0.017531045117539987,-0.0071000260639270734,0.004763463515132848,0.009902145934826597,-0.009469710944725544,0.03305953655662396
